beneficiary_id,household_id,name,age,gender,aadhaar_hash,income_band,caste_category,family_size,district,state,latitude,longitude,distance_to_hospital_km,is_enrolled,enrollment_date
BEN000776,HH000776,Vikram Singh,33,F,AAD00000776,BPL,ST,7,Chennai,Tamil Nadu,29.6897,96.3376,63.34,True,
BEN000777,HH000777,Vikram Sharma,78,M,AAD00000777,APL,ST,10,Kolkata,West Bengal,14.8057,84.1818,22.1,True,2025-07-25 19:11:19.314040
BEN000778,HH000778,Priya Gupta,35,M,AAD00000778,APL,OBC,8,Delhi,Delhi,20.0391,78.0829,62.92,True,
BEN000779,HH000779,Rajesh Singh,62,M,AAD00000779,APL,ST,8,Goa,Goa,30.1998,86.8262,10.6,True,2025-08-13 19:11:19.314040
BEN000780,HH000780,Sunita Singh,21,F,AAD00000780,APL,General,10,Chandigarh,Chandigarh,25.9732,71.4869,64.17,True,2026-01-10 19:11:19.314040
BEN000781,HH000781,Anil Patel,34,M,AAD00000781,EWS,ST,7,Ahmedabad,Gujarat,26.835,77.5838,34.66,True,2025-09-05 19:11:19.314040
BEN000782,HH000782,Rajesh Patel,64,F,AAD00000782,APL,General,8,Chennai,Tamil Nadu,28.1975,87.49,34.13,True,
BEN000783,HH000783,Anita Singh,60,F,AAD00000783,BPL,SC,2,Delhi,Delhi,23.8951,79.2802,58.99,True,2025-07-22 19:11:19.314040
BEN000784,HH000784,Rajesh Verma,35,M,AAD00000784,BPL,SC,6,Jaipur,Rajasthan,33.4475,92.4862,38.81,True,2025-12-04 19:11:19.314040
BEN000785,HH000785,Anil Singh,60,F,AAD00000785,APL,SC,4,Goa,Goa,16.696,81.9627,15.62,True,2026-04-02 19:11:19.314040
BEN000786,HH000786,Anil Gupta,40,F,AAD00000786,APL,ST,2,Mumbai,Maharashtra,14.5583,86.9729,42.7,False,2026-03-14 19:11:19.314040
BEN000787,HH000787,Rajesh Sharma,21,F,AAD00000787,BPL,General,7,Kolkata,West Bengal,23.065,85.5252,45.93,True,2026-06-23 19:11:19.314040
BEN000788,HH000788,Kumar Gupta,32,F,AAD00000788,APL,General,7,Bhopal,Madhya Pradesh,13.207,73.8618,27.36,True,2026-01-20 19:11:19.314040
BEN000789,HH000789,Kumar Verma,27,M,AAD00000789,EWS,ST,4,Kolkata,West Bengal,14.8616,77.7148,91.74,True,
BEN000790,HH000790,Anil Sharma,27,F,AAD00000790,EWS,General,2,Bhopal,Madhya Pradesh,15.771,85.8698,80.01,True,
BEN000791,HH000791,Vikram Sharma,57,M,AAD00000791,APL,SC,10,Kolkata,West Bengal,31.7556,85.5772,5.28,False,2026-05-02 19:11:19.315041
BEN000792,HH000792,Anita Singh,66,F,AAD00000792,APL,OBC,9,Indore,Madhya Pradesh,34.9364,80.4474,3.72,False,
BEN000793,HH000793,Rajesh Singh,67,F,AAD00000793,EWS,General,10,Pune,Maharashtra,28.3881,82.2264,66.2,True,
BEN000794,HH000794,Sunita Sharma,40,F,AAD00000794,APL,SC,2,Chandigarh,Chandigarh,12.2258,88.1019,51.55,True,
BEN000795,HH000795,Deepa Reddy,33,F,AAD00000795,EWS,OBC,3,Ahmedabad,Gujarat,21.0329,87.1693,77.24,True,
BEN000796,HH000796,Anil Gupta,42,F,AAD00000796,BPL,SC,6,Hyderabad,Telangana,20.0029,85.7421,17.91,False,2025-12-28 19:11:19.315041
BEN000797,HH000797,Vikram Reddy,18,M,AAD00000797,BPL,General,7,Bhopal,Madhya Pradesh,18.5178,92.7513,25.29,True,
BEN000798,HH000798,Rajesh Khan,71,M,AAD00000798,APL,SC,8,Kolkata,West Bengal,29.8616,83.5399,74.63,True,2025-09-06 19:11:19.315041
BEN000799,HH000799,Vikram Khan,45,M,AAD00000799,EWS,SC,8,Ahmedabad,Gujarat,33.036,95.8564,77.0,True,
BEN000800,HH000800,Anita Gupta,20,F,AAD00000800,BPL,General,2,Chennai,Tamil Nadu,25.3543,82.8387,30.26,True,
BEN000801,HH000801,Rajesh Gupta,79,F,AAD00000801,EWS,SC,7,Ahmedabad,Gujarat,19.5207,81.2251,30.53,True,
BEN000802,HH000802,Sunita Verma,26,M,AAD00000802,BPL,OBC,5,Delhi,Delhi,24.3735,89.2835,84.61,True,
BEN000803,HH000803,Rajesh Kumar,75,M,AAD00000803,BPL,OBC,3,Ahmedabad,Gujarat,21.3314,78.2522,37.11,True,2026-01-26 19:11:19.315041
BEN000804,HH000804,Deepa Patel,48,F,AAD00000804,EWS,SC,2,Goa,Goa,15.6089,92.0441,24.91,True,2026-02-12 19:11:19.315041
BEN000805,HH000805,Vikram Reddy,76,M,AAD00000805,EWS,OBC,7,Bengaluru,Karnataka,32.7058,87.6948,13.45,True,2026-02-10 19:11:19.315041
BEN000806,HH000806,Anita Patel,22,F,AAD00000806,EWS,ST,3,Mumbai,Maharashtra,31.8377,93.741,56.02,True,
BEN000807,HH000807,Kumar Gupta,18,F,AAD00000807,EWS,OBC,7,Chennai,Tamil Nadu,26.6353,77.7561,8.08,True,
BEN000808,HH000808,Deepa Kumar,20,M,AAD00000808,APL,General,7,Chandigarh,Chandigarh,21.3392,93.6024,40.01,True,2025-10-01 19:11:19.315041
BEN000809,HH000809,Sunita Khan,58,F,AAD00000809,BPL,OBC,9,Surat,Gujarat,27.8704,87.9705,75.84,True,
BEN000810,HH000810,Priya Reddy,32,F,AAD00000810,APL,SC,6,Mumbai,Maharashtra,16.7126,90.7806,48.92,True,2026-02-19 19:11:19.315041
BEN000811,HH000811,Priya Reddy,72,M,AAD00000811,EWS,SC,9,Ahmedabad,Gujarat,33.3437,78.2196,77.63,True,
BEN000812,HH000812,Vikram Patel,34,M,AAD00000812,EWS,General,4,Goa,Goa,33.03,87.6068,63.34,True,
BEN000813,HH000813,Vikram Khan,46,M,AAD00000813,BPL,ST,10,Delhi,Delhi,27.7133,84.0568,58.28,True,
BEN000814,HH000814,Sunita Patel,77,F,AAD00000814,EWS,General,10,Bengaluru,Karnataka,28.0224,93.22,57.67,True,2026-03-05 19:11:19.315041
BEN000815,HH000815,Priya Singh,41,F,AAD00000815,BPL,SC,6,Chandigarh,Chandigarh,25.0221,79.4153,30.53,True,2025-09-07 19:11:19.315041
BEN000816,HH000816,Anita Verma,24,M,AAD00000816,APL,ST,3,Bhopal,Madhya Pradesh,18.237,73.2739,98.96,True,2026-07-19 19:11:19.315041
BEN000817,HH000817,Vikram Khan,18,F,AAD00000817,APL,SC,4,Jaipur,Rajasthan,34.2348,90.5407,75.66,True,
BEN000818,HH000818,Sunita Sharma,65,M,AAD00000818,EWS,ST,8,Chennai,Tamil Nadu,26.6383,95.8755,68.18,False,2026-07-01 19:11:19.315041
BEN000819,HH000819,Vikram Gupta,33,F,AAD00000819,BPL,SC,9,Ahmedabad,Gujarat,30.4184,85.8753,19.24,True,
BEN000820,HH000820,Deepa Kumar,31,M,AAD00000820,BPL,ST,6,Goa,Goa,21.4126,90.6435,48.83,True,2026-01-27 19:11:19.315041
BEN000821,HH000821,Kumar Patel,74,M,AAD00000821,BPL,OBC,10,Ahmedabad,Gujarat,24.0066,94.27,25.37,True,
BEN000822,HH000822,Vikram Verma,18,M,AAD00000822,BPL,General,2,Pune,Maharashtra,34.0496,74.7407,30.86,True,2025-10-15 19:11:19.315041
BEN000823,HH000823,Deepa Singh,39,F,AAD00000823,EWS,ST,6,Pune,Maharashtra,19.9993,86.1029,84.2,True,2025-11-24 19:11:19.315041
BEN000824,HH000824,Sunita Gupta,52,F,AAD00000824,BPL,SC,10,Ahmedabad,Gujarat,14.8729,96.0517,42.23,True,2026-01-13 19:11:19.315041
BEN000825,HH000825,Sunita Sharma,43,F,AAD00000825,APL,General,7,Chennai,Tamil Nadu,13.2896,81.4925,65.07,True,
BEN000826,HH000826,Priya Khan,19,F,AAD00000826,EWS,SC,7,Bengaluru,Karnataka,14.7783,79.713,15.03,True,
BEN000827,HH000827,Anil Verma,62,F,AAD00000827,EWS,SC,9,Bengaluru,Karnataka,34.9434,75.6961,16.38,True,2026-05-13 19:11:19.315041
BEN000828,HH000828,Sunita Reddy,74,F,AAD00000828,EWS,OBC,3,Mumbai,Maharashtra,15.4592,90.7526,75.89,True,2025-07-29 19:11:19.315041
BEN000829,HH000829,Vikram Kumar,35,F,AAD00000829,BPL,ST,3,Chennai,Tamil Nadu,27.0365,83.9058,48.57,True,2026-06-02 19:11:19.315041
BEN000830,HH000830,Vikram Kumar,39,F,AAD00000830,BPL,SC,4,Surat,Gujarat,16.3145,91.742,72.63,True,2025-08-01 19:11:19.315041
BEN000831,HH000831,Sunita Singh,64,F,AAD00000831,BPL,OBC,10,Ahmedabad,Gujarat,18.7138,96.8177,78.41,True,
BEN000832,HH000832,Priya Sharma,43,M,AAD00000832,APL,ST,4,Kolkata,West Bengal,15.0914,68.33,23.22,True,2025-10-04 19:11:19.315041
BEN000833,HH000833,Rajesh Singh,48,M,AAD00000833,APL,SC,9,Hyderabad,Telangana,34.4396,85.4551,92.16,True,
BEN000834,HH000834,Kumar Reddy,76,F,AAD00000834,EWS,OBC,10,Chennai,Tamil Nadu,18.4823,88.4996,6.71,True,
BEN000835,HH000835,Vikram Singh,70,M,AAD00000835,APL,SC,4,Hyderabad,Telangana,20.0882,91.6632,10.07,True,
BEN000836,HH000836,Priya Khan,63,M,AAD00000836,APL,OBC,5,Chandigarh,Chandigarh,19.083,74.7054,23.53,True,2025-09-24 19:11:19.315041
BEN000837,HH000837,Anil Khan,36,F,AAD00000837,BPL,SC,9,Goa,Goa,24.207,87.7192,25.95,True,
BEN000838,HH000838,Rajesh Khan,80,M,AAD00000838,APL,General,7,Lucknow,Uttar Pradesh,12.507,93.7761,68.19,True,
BEN000839,HH000839,Deepa Verma,42,M,AAD00000839,BPL,OBC,9,Mumbai,Maharashtra,34.53,81.4562,39.33,True,
BEN000840,HH000840,Deepa Verma,65,F,AAD00000840,EWS,General,5,Mumbai,Maharashtra,29.5028,73.1976,92.52,True,2026-07-10 19:11:19.315041
BEN000841,HH000841,Anil Gupta,64,F,AAD00000841,EWS,ST,2,Chennai,Tamil Nadu,13.5598,87.3353,4.08,True,
BEN000842,HH000842,Vikram Verma,30,F,AAD00000842,BPL,OBC,5,Chandigarh,Chandigarh,33.1614,84.1158,21.76,True,
BEN000843,HH000843,Vikram Sharma,51,M,AAD00000843,BPL,ST,5,Mumbai,Maharashtra,13.2936,79.1342,94.15,True,
BEN000844,HH000844,Sunita Gupta,38,M,AAD00000844,EWS,SC,3,Goa,Goa,26.8724,85.7143,97.05,True,
BEN000845,HH000845,Anita Verma,70,M,AAD00000845,BPL,ST,6,Surat,Gujarat,29.042,74.5677,56.19,True,
BEN000846,HH000846,Priya Kumar,69,M,AAD00000846,APL,General,10,Jaipur,Rajasthan,25.8634,69.1101,47.44,True,2026-04-02 19:11:19.316040
BEN000847,HH000847,Deepa Kumar,32,F,AAD00000847,EWS,General,2,Ahmedabad,Gujarat,22.5041,73.9934,83.92,True,
BEN000848,HH000848,Sunita Gupta,50,M,AAD00000848,BPL,SC,4,Hyderabad,Telangana,23.7854,89.3903,82.89,True,
BEN000849,HH000849,Priya Verma,64,M,AAD00000849,BPL,SC,2,Chennai,Tamil Nadu,33.1975,73.0256,27.56,False,
BEN000850,HH000850,Vikram Gupta,76,F,AAD00000850,EWS,ST,5,Surat,Gujarat,31.3402,74.1396,43.53,True,2026-07-05 19:11:19.316040
BEN000851,HH000851,Vikram Khan,42,M,AAD00000851,APL,ST,8,Surat,Gujarat,25.3691,94.1184,28.56,True,2025-12-11 19:11:19.316040
BEN000852,HH000852,Anil Patel,63,M,AAD00000852,BPL,SC,2,Hyderabad,Telangana,21.2268,70.3126,13.79,True,
BEN000853,HH000853,Vikram Patel,41,F,AAD00000853,BPL,General,4,Ahmedabad,Gujarat,32.4361,73.432,33.56,True,
BEN000854,HH000854,Vikram Patel,80,M,AAD00000854,EWS,General,8,Surat,Gujarat,26.3076,71.7076,80.93,True,
BEN000855,HH000855,Anita Sharma,41,M,AAD00000855,APL,ST,8,Bengaluru,Karnataka,31.0685,72.7723,73.45,True,
BEN000856,HH000856,Vikram Singh,51,F,AAD00000856,APL,OBC,3,Chandigarh,Chandigarh,20.8243,80.9807,53.0,True,2026-04-13 19:11:19.316040
BEN000857,HH000857,Kumar Patel,42,M,AAD00000857,BPL,ST,5,Surat,Gujarat,24.2549,69.1231,76.04,True,2026-02-07 19:11:19.316040
BEN000858,HH000858,Rajesh Patel,33,F,AAD00000858,EWS,General,2,Bhopal,Madhya Pradesh,28.4365,91.8583,78.04,True,2025-09-23 19:11:19.316040
BEN000859,HH000859,Rajesh Sharma,22,M,AAD00000859,APL,OBC,5,Indore,Madhya Pradesh,30.4281,94.8882,27.51,False,
BEN000860,HH000860,Priya Kumar,61,F,AAD00000860,EWS,SC,8,Jaipur,Rajasthan,15.854,91.9752,16.86,True,2025-10-04 19:11:19.316040
BEN000861,HH000861,Anil Khan,26,M,AAD00000861,BPL,General,7,Indore,Madhya Pradesh,34.8076,88.5235,46.44,False,2025-12-08 19:11:19.316040
BEN000862,HH000862,Rajesh Patel,18,M,AAD00000862,APL,ST,9,Kolkata,West Bengal,15.0074,80.0585,55.35,True,2026-02-09 19:11:19.316040
BEN000863,HH000863,Priya Patel,74,M,AAD00000863,APL,SC,5,Bhopal,Madhya Pradesh,25.6349,74.1622,17.46,True,
BEN000864,HH000864,Kumar Sharma,26,F,AAD00000864,EWS,General,3,Bhopal,Madhya Pradesh,24.1754,87.2646,24.04,True,
BEN000865,HH000865,Rajesh Singh,54,M,AAD00000865,EWS,General,4,Bhopal,Madhya Pradesh,28.7251,93.6831,29.25,True,
BEN000866,HH000866,Kumar Kumar,41,F,AAD00000866,EWS,OBC,3,Pune,Maharashtra,18.3979,69.9953,13.78,True,2026-05-27 19:11:19.316040
BEN000867,HH000867,Anil Sharma,69,M,AAD00000867,APL,ST,3,Hyderabad,Telangana,13.9173,77.0309,56.58,True,2025-09-22 19:11:19.316040
BEN000868,HH000868,Deepa Verma,78,M,AAD00000868,EWS,SC,3,Bhopal,Madhya Pradesh,19.7053,69.567,55.78,True,2026-03-03 19:11:19.316040
BEN000869,HH000869,Kumar Khan,26,M,AAD00000869,BPL,OBC,3,Surat,Gujarat,32.0982,95.6643,38.46,True,
BEN000870,HH000870,Anil Singh,30,M,AAD00000870,EWS,ST,2,Jaipur,Rajasthan,24.2563,76.1955,17.53,True,2026-06-24 19:11:19.316040
BEN000871,HH000871,Rajesh Patel,62,M,AAD00000871,EWS,ST,3,Kolkata,West Bengal,20.7019,82.4452,54.4,True,2025-09-13 19:11:19.316040
BEN000872,HH000872,Anil Patel,72,M,AAD00000872,BPL,ST,9,Ahmedabad,Gujarat,34.0536,81.7453,99.29,True,2026-04-23 19:11:19.316040
BEN000873,HH000873,Rajesh Gupta,69,F,AAD00000873,BPL,OBC,6,Mumbai,Maharashtra,26.609,73.6268,49.65,True,2025-09-12 19:11:19.316040
BEN000874,HH000874,Kumar Khan,42,F,AAD00000874,BPL,ST,5,Delhi,Delhi,22.0942,86.1947,26.13,True,2025-09-25 19:11:19.316040
BEN000875,HH000875,Anil Verma,73,M,AAD00000875,BPL,SC,10,Bengaluru,Karnataka,14.5489,88.728,72.28,True,
BEN000876,HH000876,Sunita Patel,42,M,AAD00000876,APL,OBC,5,Indore,Madhya Pradesh,12.3078,94.4978,56.56,True,2026-06-20 19:11:19.316040
BEN000877,HH000877,Priya Reddy,37,M,AAD00000877,BPL,SC,10,Bengaluru,Karnataka,28.1973,76.1395,68.96,True,2026-07-19 19:11:19.316040
BEN000878,HH000878,Priya Kumar,67,M,AAD00000878,APL,ST,10,Mumbai,Maharashtra,21.0885,74.0424,47.62,True,2025-12-09 19:11:19.316040
BEN000879,HH000879,Anil Sharma,50,F,AAD00000879,APL,ST,10,Surat,Gujarat,21.8958,90.5014,12.25,True,
BEN000880,HH000880,Rajesh Sharma,25,F,AAD00000880,BPL,SC,3,Delhi,Delhi,33.1089,90.7255,33.23,True,
BEN000881,HH000881,Anita Verma,50,F,AAD00000881,EWS,General,6,Delhi,Delhi,32.7946,93.2354,13.68,True,2026-07-06 19:11:19.316040
BEN000882,HH000882,Vikram Sharma,25,F,AAD00000882,BPL,SC,2,Mumbai,Maharashtra,20.5535,94.1763,93.58,False,
BEN000883,HH000883,Anil Singh,62,F,AAD00000883,EWS,OBC,9,Jaipur,Rajasthan,21.3696,82.0445,73.98,True,
BEN000884,HH000884,Deepa Khan,45,M,AAD00000884,BPL,SC,5,Jaipur,Rajasthan,17.2644,96.3107,21.28,True,
BEN000885,HH000885,Anita Verma,29,M,AAD00000885,BPL,General,8,Kolkata,West Bengal,19.8739,87.7497,62.5,False,
BEN000886,HH000886,Priya Sharma,18,M,AAD00000886,BPL,ST,7,Chandigarh,Chandigarh,25.9075,72.3648,2.29,True,
BEN000887,HH000887,Priya Gupta,76,F,AAD00000887,BPL,General,4,Bhopal,Madhya Pradesh,16.3959,96.8067,73.43,False,
BEN000888,HH000888,Anil Gupta,59,F,AAD00000888,BPL,ST,3,Bhopal,Madhya Pradesh,17.6631,94.9231,74.83,True,
BEN000889,HH000889,Priya Khan,41,M,AAD00000889,BPL,OBC,8,Delhi,Delhi,15.2876,84.639,18.32,True,
BEN000890,HH000890,Rajesh Reddy,34,F,AAD00000890,EWS,ST,2,Indore,Madhya Pradesh,24.7699,71.5833,13.6,True,
BEN000891,HH000891,Anita Singh,46,F,AAD00000891,BPL,SC,8,Bhopal,Madhya Pradesh,25.35,91.4558,22.18,True,
BEN000892,HH000892,Anil Reddy,55,M,AAD00000892,EWS,ST,3,Surat,Gujarat,30.1944,82.7787,53.55,False,
BEN000893,HH000893,Anil Verma,34,M,AAD00000893,BPL,ST,8,Chandigarh,Chandigarh,33.3754,76.3222,18.76,True,2026-02-23 19:11:19.316040
BEN000894,HH000894,Vikram Kumar,26,M,AAD00000894,EWS,SC,4,Indore,Madhya Pradesh,18.1472,76.9555,69.68,True,2025-12-22 19:11:19.316040
BEN000895,HH000895,Vikram Patel,64,M,AAD00000895,APL,General,4,Chennai,Tamil Nadu,16.5643,90.3093,10.47,False,
BEN000896,HH000896,Kumar Patel,68,F,AAD00000896,APL,General,10,Ahmedabad,Gujarat,14.8316,78.6705,82.29,True,2026-01-19 19:11:19.317062
BEN000897,HH000897,Anita Singh,46,F,AAD00000897,APL,SC,10,Lucknow,Uttar Pradesh,32.3879,94.922,64.0,True,2025-11-14 19:11:19.317062
BEN000898,HH000898,Deepa Kumar,29,F,AAD00000898,APL,SC,8,Bengaluru,Karnataka,21.7805,78.1415,55.67,True,2025-12-09 19:11:19.317062
BEN000899,HH000899,Anil Patel,41,M,AAD00000899,BPL,ST,2,Delhi,Delhi,17.8797,86.2947,76.06,True,2025-11-09 19:11:19.317062
BEN000900,HH000900,Anil Singh,35,M,AAD00000900,BPL,OBC,6,Ahmedabad,Gujarat,25.0754,74.7109,73.49,True,
BEN000901,HH000901,Priya Patel,52,F,AAD00000901,BPL,ST,10,Goa,Goa,34.3725,96.195,95.55,True,
BEN000902,HH000902,Kumar Sharma,59,M,AAD00000902,APL,SC,3,Hyderabad,Telangana,22.334,92.8803,54.42,True,
BEN000903,HH000903,Anita Kumar,65,F,AAD00000903,APL,General,4,Jaipur,Rajasthan,23.6837,88.6248,56.36,False,
BEN000904,HH000904,Sunita Gupta,47,F,AAD00000904,EWS,SC,3,Indore,Madhya Pradesh,30.9776,77.8083,22.13,True,2026-04-07 19:11:19.317062
BEN000905,HH000905,Sunita Gupta,68,F,AAD00000905,EWS,ST,4,Ahmedabad,Gujarat,22.8327,87.475,7.22,True,2025-12-29 19:11:19.317062
BEN000906,HH000906,Rajesh Singh,32,F,AAD00000906,BPL,SC,6,Hyderabad,Telangana,32.0776,75.4989,37.55,True,2026-06-28 19:11:19.317062
BEN000907,HH000907,Deepa Verma,74,M,AAD00000907,APL,SC,8,Ahmedabad,Gujarat,19.9773,83.2254,38.06,False,
BEN000908,HH000908,Vikram Sharma,38,F,AAD00000908,APL,ST,7,Lucknow,Uttar Pradesh,32.5618,82.9188,26.13,True,2025-11-13 19:11:19.317062
BEN000909,HH000909,Deepa Patel,35,M,AAD00000909,BPL,ST,5,Delhi,Delhi,20.0945,89.7646,32.71,True,
BEN000910,HH000910,Anita Kumar,72,F,AAD00000910,EWS,General,5,Surat,Gujarat,34.1081,73.6011,74.45,True,2026-07-13 19:11:19.317062
BEN000911,HH000911,Kumar Kumar,29,M,AAD00000911,APL,OBC,4,Surat,Gujarat,15.4943,89.187,59.74,True,2025-10-05 19:11:19.317062
BEN000912,HH000912,Anil Khan,55,F,AAD00000912,EWS,SC,5,Surat,Gujarat,14.9229,85.1343,66.4,True,
BEN000913,HH000913,Rajesh Singh,38,F,AAD00000913,BPL,ST,3,Jaipur,Rajasthan,34.1584,91.4251,4.87,True,2025-09-23 19:11:19.317062
BEN000914,HH000914,Vikram Verma,78,M,AAD00000914,APL,SC,6,Hyderabad,Telangana,29.998,95.2201,16.62,True,2025-10-26 19:11:19.317062
BEN000915,HH000915,Anil Sharma,18,F,AAD00000915,APL,General,6,Hyderabad,Telangana,22.5428,85.4506,59.77,True,
BEN000916,HH000916,Vikram Khan,28,F,AAD00000916,BPL,SC,4,Kolkata,West Bengal,30.6625,72.0232,51.06,False,2025-09-09 19:11:19.317062
BEN000917,HH000917,Anita Singh,64,M,AAD00000917,APL,General,6,Indore,Madhya Pradesh,24.1104,95.7599,45.43,True,
BEN000918,HH000918,Rajesh Sharma,62,F,AAD00000918,BPL,OBC,6,Pune,Maharashtra,32.3321,70.4807,90.42,True,
BEN000919,HH000919,Rajesh Verma,20,F,AAD00000919,EWS,General,8,Bengaluru,Karnataka,25.9822,90.8285,58.33,True,
BEN000920,HH000920,Priya Verma,61,M,AAD00000920,EWS,OBC,4,Delhi,Delhi,21.3884,88.7999,66.78,True,
BEN000921,HH000921,Anil Singh,58,F,AAD00000921,EWS,ST,8,Jaipur,Rajasthan,24.7905,73.0841,27.36,True,
BEN000922,HH000922,Anil Sharma,30,M,AAD00000922,APL,SC,8,Kolkata,West Bengal,30.6824,96.7436,52.06,True,
BEN000923,HH000923,Priya Khan,61,M,AAD00000923,APL,OBC,5,Chennai,Tamil Nadu,32.0213,90.151,9.01,True,
BEN000924,HH000924,Vikram Singh,19,M,AAD00000924,APL,ST,4,Goa,Goa,13.9218,82.1699,38.53,True,2026-02-04 19:11:19.317062
BEN000925,HH000925,Anil Khan,46,M,AAD00000925,BPL,General,3,Jaipur,Rajasthan,31.7045,70.1131,54.37,True,2026-02-18 19:11:19.317062
BEN000926,HH000926,Anil Kumar,33,M,AAD00000926,BPL,ST,4,Surat,Gujarat,33.1996,88.3824,43.72,True,2026-07-19 19:11:19.317062
BEN000927,HH000927,Kumar Patel,36,F,AAD00000927,EWS,SC,3,Hyderabad,Telangana,15.0935,86.5126,63.49,True,2025-12-15 19:11:19.317062
BEN000928,HH000928,Priya Kumar,30,F,AAD00000928,APL,ST,6,Kolkata,West Bengal,13.539,90.2425,96.13,True,
BEN000929,HH000929,Rajesh Patel,60,M,AAD00000929,APL,OBC,4,Goa,Goa,15.3728,81.3721,29.64,True,2026-06-03 19:11:19.317062
BEN000930,HH000930,Priya Singh,73,F,AAD00000930,BPL,SC,9,Mumbai,Maharashtra,24.1179,82.1683,45.39,True,
BEN000931,HH000931,Rajesh Sharma,18,M,AAD00000931,APL,ST,2,Pune,Maharashtra,20.9163,69.5831,74.33,True,
BEN000932,HH000932,Rajesh Singh,41,M,AAD00000932,BPL,ST,8,Pune,Maharashtra,34.5054,94.9442,91.77,True,2026-03-30 19:11:19.317062
BEN000933,HH000933,Rajesh Kumar,33,M,AAD00000933,APL,OBC,9,Mumbai,Maharashtra,34.9271,95.8195,15.38,True,2026-03-24 19:11:19.317062
BEN000934,HH000934,Kumar Verma,34,F,AAD00000934,APL,SC,5,Pune,Maharashtra,12.6364,85.0844,89.02,False,2025-12-26 19:11:19.317062
BEN000935,HH000935,Rajesh Gupta,25,F,AAD00000935,APL,ST,3,Pune,Maharashtra,16.6345,94.6367,78.06,True,
BEN000936,HH000936,Vikram Patel,53,M,AAD00000936,BPL,SC,8,Hyderabad,Telangana,23.9005,81.4455,67.0,True,2026-06-26 19:11:19.317062
BEN000937,HH000937,Deepa Sharma,55,M,AAD00000937,BPL,SC,9,Ahmedabad,Gujarat,31.3133,69.556,20.52,False,
BEN000938,HH000938,Kumar Gupta,55,M,AAD00000938,APL,OBC,8,Chennai,Tamil Nadu,32.451,69.5476,48.09,True,2025-08-09 19:11:19.317062
BEN000939,HH000939,Deepa Verma,34,M,AAD00000939,EWS,SC,8,Bhopal,Madhya Pradesh,25.5331,85.7533,11.37,True,
BEN000940,HH000940,Vikram Patel,29,M,AAD00000940,APL,OBC,10,Pune,Maharashtra,18.3013,76.0849,60.26,True,
BEN000941,HH000941,Deepa Singh,62,M,AAD00000941,EWS,ST,4,Goa,Goa,15.6468,87.9033,48.36,True,2025-10-22 19:11:19.317062
BEN000942,HH000942,Anita Sharma,60,M,AAD00000942,BPL,SC,7,Lucknow,Uttar Pradesh,28.7049,94.6044,51.06,True,2026-06-23 19:11:19.317062
BEN000943,HH000943,Vikram Singh,79,F,AAD00000943,APL,ST,4,Hyderabad,Telangana,17.9685,73.522,41.45,True,2025-10-13 19:11:19.317062
BEN000944,HH000944,Vikram Khan,45,M,AAD00000944,BPL,ST,9,Hyderabad,Telangana,33.9296,75.0194,30.5,True,2025-10-03 19:11:19.317062
BEN000945,HH000945,Rajesh Gupta,29,M,AAD00000945,APL,SC,10,Chennai,Tamil Nadu,26.1264,87.9991,37.15,True,2025-09-24 19:11:19.317062
BEN000946,HH000946,Anita Sharma,36,F,AAD00000946,BPL,ST,6,Ahmedabad,Gujarat,32.9506,74.596,95.41,True,2025-11-27 19:11:19.317062
BEN000947,HH000947,Anita Gupta,73,M,AAD00000947,BPL,SC,8,Chandigarh,Chandigarh,27.4385,75.3042,25.24,True,2025-10-27 19:11:19.318059
BEN000948,HH000948,Deepa Verma,74,F,AAD00000948,EWS,OBC,8,Lucknow,Uttar Pradesh,27.708,91.4608,61.51,False,
BEN000949,HH000949,Sunita Singh,64,M,AAD00000949,EWS,General,4,Surat,Gujarat,21.5915,68.3387,35.68,True,2025-12-10 19:11:19.318059
BEN000950,HH000950,Priya Patel,53,M,AAD00000950,BPL,SC,6,Hyderabad,Telangana,30.2404,83.4676,98.27,False,2025-07-22 19:11:19.318059
BEN000951,HH000951,Priya Reddy,55,M,AAD00000951,APL,ST,6,Ahmedabad,Gujarat,24.5168,92.8658,25.26,True,
BEN000952,HH000952,Rajesh Sharma,18,F,AAD00000952,BPL,ST,6,Indore,Madhya Pradesh,19.7613,93.2321,16.9,False,
BEN000953,HH000953,Priya Khan,71,M,AAD00000953,APL,General,2,Chennai,Tamil Nadu,31.2184,85.9964,56.16,True,2026-02-01 19:11:19.318059
BEN000954,HH000954,Vikram Singh,55,M,AAD00000954,APL,ST,10,Delhi,Delhi,20.1677,74.8744,42.53,False,
BEN000955,HH000955,Sunita Singh,53,M,AAD00000955,APL,SC,5,Chandigarh,Chandigarh,19.2065,77.9076,42.8,True,
BEN000956,HH000956,Sunita Singh,37,M,AAD00000956,APL,SC,10,Jaipur,Rajasthan,13.2436,95.55,80.28,False,
BEN000957,HH000957,Deepa Singh,45,M,AAD00000957,APL,SC,5,Chennai,Tamil Nadu,18.5437,84.5827,65.05,True,
BEN000958,HH000958,Anil Kumar,22,M,AAD00000958,BPL,OBC,10,Pune,Maharashtra,18.3773,91.7404,58.97,True,2025-10-30 19:11:19.318059
BEN000959,HH000959,Anita Verma,59,M,AAD00000959,APL,SC,9,Goa,Goa,23.1331,86.7901,38.36,True,2026-06-15 19:11:19.318059
